0,1
0,3
0,5
0,7
0,9
0,11
0,13
0,15
0,17
0,19
0,21
0,23
0,25
0,27
0,29
0,31
0,33
0,35
0,37
0,39
0,41
0,43
0,45
0,47
0,49
0,51
0,53
0,55
0,57
0,59
0,61
0,63
0,65
0,67
0,69
0,71
0,73
0,75
0,77
0,79
0,81
0,83
0,85
0,87
0,89
0,91
0,93
0,95
0,97
0,99
0,101
0,103
0,105
0,107
0,109
0,111
0,113
0,115
0,117
0,119
0,121
0,123
0,125
0,127
0,129
0,131
0,133
0,135
0,137
0,139
0,141
0,143
0,145
0,147
0,149
0,151
0,153
0,155
0,157
0,159
0,161
0,163
0,165
0,167
0,169
0,171
0,173
0,175
0,177
0,179
0,181
0,183
0,185
0,187
0,189
0,191
0,193
0,195
0,197
0,199
0,201
0,203
0,205
0,207
0,209
0,211
0,213
0,215
0,217
0,219
0,221
0,223
0,225
0,227
0,229
0,231
0,233
0,235
0,237
0,239
0,241
0,243
0,245
0,247
0,249
0,251
0,253
0,255
0,257
0,259
0,261
0,263
0,265
0,267
0,269
0,271
0,273
0,275
0,277
0,279
0,281
0,283
0,285
0,287
0,289
0,291
0,293
0,295
0,297
0,299
0,301
0,303
0,305
0,307
0,309
0,311
0,313
0,315
0,317
0,319
0,321
0,323
0,325
0,327
0,329
0,331
0,333
0,335
0,337
0,339
0,341
0,343
0,345
0,347
0,349
0,351
0,353
0,355
0,357
0,359
0,361
0,363
0,365
0,367
0,369
0,371
0,373
0,375
0,377
0,379
0,381
0,383
0,385
0,387
0,389
0,391
0,393
0,395
0,397
0,399
0,401
0,403
0,405
0,407
0,409
0,411
0,413
0,415
0,417
0,419
0,421
0,423
0,425
0,427
0,429
0,431
0,433
0,435
0,437
0,439
0,441
0,443
0,445
0,447
0,449
0,451
0,453
0,455
0,457
0,459
0,461
0,463
0,465
0,467
0,469
0,471
0,473
0,475
0,477
0,479
0,481
0,483
0,485
0,487
0,489
0,491
0,493
0,495
0,497
0,499
2,1
2,3
2,5
2,7
2,9
2,11
2,13
2,15
2,17
2,19
2,21
2,23
2,25
2,27
2,29
2,31
2,33
2,35
2,37
2,39
2,41
2,43
2,45
2,47
2,49
2,51
2,53
2,55
2,57
2,59
2,61
2,63
2,65
2,67
2,69
2,71
2,73
2,75
2,77
2,79
2,81
2,83
2,85
2,87
2,89
2,91
2,93
2,95
2,97
2,99
2,101
2,103
2,105
2,107
2,109
2,111
2,113
2,115
2,117
2,119
2,121
2,123
2,125
2,127
2,129
2,131
2,133
2,135
2,137
2,139
2,141
2,143
2,145
2,147
2,149
2,151
2,153
2,155
2,157
2,159
2,161
2,163
2,165
2,167
2,169
2,171
2,173
2,175
2,177
2,179
2,181
2,183
2,185
2,187
2,189
2,191
2,193
2,195
2,197
2,199
2,201
2,203
2,205
2,207
2,209
2,211
2,213
2,215
2,217
2,219
2,221
2,223
2,225
2,227
2,229
2,231
2,233
2,235
2,237
2,239
2,241
2,243
2,245
2,247
2,249
2,251
2,253
2,255
2,257
2,259
2,261
2,263
2,265
2,267
2,269
2,271
2,273
2,275
2,277
2,279
2,281
2,283
2,285
2,287
2,289
2,291
2,293
2,295
2,297
2,299
2,301
2,303
2,305
2,307
2,309
2,311
2,313
2,315
2,317
2,319
2,321
2,323
2,325
2,327
2,329
2,331
2,333
2,335
2,337
2,339
2,341
2,343
2,345
2,347
2,349
2,351
2,353
2,355
2,357
2,359
2,363
2,365
2,367
2,369
2,371
2,373
2,375
2,377
2,379
2,381
2,383
2,385
2,387
2,389
2,391
2,393
2,395
2,397
2,399
2,401
2,403
2,405
2,407
2,409
2,411
2,413
2,415
2,417
2,419
2,421
2,423
2,425
2,427
2,429
2,431
2,433
2,435
2,437
2,439
2,441
2,443
2,445
2,447
2,449
2,451
2,453
2,455
2,457
2,459
2,461
2,463
2,465
2,467
2,469
2,471
2,473
2,475
2,477
2,479
2,481
2,483
2,485
2,487
2,489
2,491
2,493
2,495
2,497
2,499
35,1
35,3
35,5
35,7
35,9
35,11
35,13
35,15
35,17
35,19
35,21
35,23
35,25
35,27
35,29
35,31
35,33
35,35
35,37
35,39
35,41
35,43
35,45
35,47
35,49
35,51
35,53
35,55
35,57
35,59
35,61
35,63
35,65
35,67
35,69
35,71
35,73
35,75
35,77
35,79
35,81
35,83
35,85
35,87
35,89
35,91
35,93
35,95
35,97
35,99
35,101
35,103
35,105
35,107
35,109
35,111
35,113
35,115
35,117
35,119
35,121
35,123
35,125
35,127
35,129
35,131
35,133
35,135
35,137
35,139
35,141
35,143
35,145
35,147
35,149
35,161
35,163
35,169
35,171
35,173
35,175
35,177
35,179
35,181
35,183
35,185
35,187
35,189
35,191
35,193
35,195
35,197
35,199
35,201
35,203
35,205
35,207
35,209
35,211
35,213
35,215
35,217
35,219
35,221
35,223
35,225
35,227
35,229
35,231
35,233
35,247
35,249
35,251
35,253
35,255
35,257
35,259
35,261
35,263
35,265
35,267
35,269
35,271
35,273
35,275
35,277
35,279
35,281
35,283
35,285
35,287
35,289
35,291
35,293
35,295
35,297
35,299
35,301
35,303
35,305
35,307
35,309
35,311
35,313
35,315
35,317
35,319
35,321
35,323
35,325
35,327
35,329
35,331
35,333
35,335
35,337
35,339
35,341
35,343
35,345
35,347
35,349
35,351
35,353
35,355
35,357
35,359
35,361
35,363
35,365
35,367
35,369
35,371
35,373
35,375
35,377
35,379
35,381
35,383
35,385
35,387
35,389
35,391
35,393
35,395
35,397
35,399
35,401
35,403
35,405
35,407
35,409
35,411
35,413
